,album_id,album_name,release_date_x,artist_name_x,track_id,track_name,artist_name_y,release_date_y,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
86,1UAwPyLNLgyYbyEQVbRDto,Pure Opm Classics,2012,Sarah Geronimo,1GWHlC623LtWbp199pHfMg,Malayo Pa Ang Umaga,Sarah Geronimo,2012,0.465,0.386,10,-7.535,0,0.0289,0.832,4.09e-05,0.148,0.0877,128.162,audio_features,1GWHlC623LtWbp199pHfMg,spotify:track:1GWHlC623LtWbp199pHfMg,https://api.spotify.com/v1/tracks/1GWHlC623LtWbp199pHfMg,https://api.spotify.com/v1/audio-analysis/1GWHlC623LtWbp199pHfMg,230973,4
87,1UAwPyLNLgyYbyEQVbRDto,Pure Opm Classics,2012,Sarah Geronimo,5woGb8hWR2nf3SfrNq3mIW,Sana,Sarah Geronimo,2012,0.573,0.582,3,-6.305,1,0.0251,0.383,0.0,0.091,0.293,128.091,audio_features,5woGb8hWR2nf3SfrNq3mIW,spotify:track:5woGb8hWR2nf3SfrNq3mIW,https://api.spotify.com/v1/tracks/5woGb8hWR2nf3SfrNq3mIW,https://api.spotify.com/v1/audio-analysis/5woGb8hWR2nf3SfrNq3mIW,259093,4
88,1UAwPyLNLgyYbyEQVbRDto,Pure Opm Classics,2012,Sarah Geronimo,0XH7GNdyPtlGtBzoklmxya,Hanggang Sa Dulo Ng Walang Hanggan,Sarah Geronimo,2012,0.252,0.27,2,-10.128,1,0.0329,0.89,0.00153,0.0714,0.124,74.922,audio_features,0XH7GNdyPtlGtBzoklmxya,spotify:track:0XH7GNdyPtlGtBzoklmxya,https://api.spotify.com/v1/tracks/0XH7GNdyPtlGtBzoklmxya,https://api.spotify.com/v1/audio-analysis/0XH7GNdyPtlGtBzoklmxya,237880,4
89,1UAwPyLNLgyYbyEQVbRDto,Pure Opm Classics,2012,Sarah Geronimo,1MCEaSFBDIbOvWrNqwsSNP,Kay Ganda Ng Ating Musika,Sarah Geronimo,2012,0.533,0.69,9,-6.162,1,0.029,0.212,0.0,0.272,0.189,141.023,audio_features,1MCEaSFBDIbOvWrNqwsSNP,spotify:track:1MCEaSFBDIbOvWrNqwsSNP,https://api.spotify.com/v1/tracks/1MCEaSFBDIbOvWrNqwsSNP,https://api.spotify.com/v1/audio-analysis/1MCEaSFBDIbOvWrNqwsSNP,222213,4
90,1UAwPyLNLgyYbyEQVbRDto,Pure Opm Classics,2012,Sarah Geronimo,4Mh7mqUogJUYEPK6prQ0mQ,Anak,Sarah Geronimo,2012,0.286,0.682,7,-5.697,0,0.0394,0.0133,4.79e-06,0.67,0.203,167.469,audio_features,4Mh7mqUogJUYEPK6prQ0mQ,spotify:track:4Mh7mqUogJUYEPK6prQ0mQ,https://api.spotify.com/v1/tracks/4Mh7mqUogJUYEPK6prQ0mQ,https://api.spotify.com/v1/audio-analysis/4Mh7mqUogJUYEPK6prQ0mQ,332413,4
91,02uvCtR7z44TvPxzaAdPP1,One Heart,2011-05-13,Sarah Geronimo,64iuDecItfNfRzQEZDodm1,Sino Nga Ba Siya,Sarah Geronimo,2011-05-13,0.633,0.4,5,-7.177,1,0.03,0.794,0.0,0.0722,0.29,120.02,audio_features,64iuDecItfNfRzQEZDodm1,spotify:track:64iuDecItfNfRzQEZDodm1,https://api.spotify.com/v1/tracks/64iuDecItfNfRzQEZDodm1,https://api.spotify.com/v1/audio-analysis/64iuDecItfNfRzQEZDodm1,226773,4
92,02uvCtR7z44TvPxzaAdPP1,One Heart,2011-05-13,Sarah Geronimo,07O52aK7TQGyfMiUq3U8No,Kung Siya Ang Mahal,Sarah Geronimo,2011-05-13,0.636,0.502,2,-6.356,1,0.0304,0.771,3.04e-06,0.0887,0.255,118.003,audio_features,07O52aK7TQGyfMiUq3U8No,spotify:track:07O52aK7TQGyfMiUq3U8No,https://api.spotify.com/v1/tracks/07O52aK7TQGyfMiUq3U8No,https://api.spotify.com/v1/audio-analysis/07O52aK7TQGyfMiUq3U8No,263120,4
93,02uvCtR7z44TvPxzaAdPP1,One Heart,2011-05-13,Sarah Geronimo,6cKX4LiEkLguPWtXpiK19f,Sa Isip ko,Sarah Geronimo,2011-05-13,0.536,0.361,9,-9.235,1,0.0284,0.804,0.000341,0.174,0.337,147.8,audio_features,6cKX4LiEkLguPWtXpiK19f,spotify:track:6cKX4LiEkLguPWtXpiK19f,https://api.spotify.com/v1/tracks/6cKX4LiEkLguPWtXpiK19f,https://api.spotify.com/v1/audio-analysis/6cKX4LiEkLguPWtXpiK19f,227893,4
94,02uvCtR7z44TvPxzaAdPP1,One Heart,2011-05-13,Sarah Geronimo,3kF1lXEW5Pp3vV0CmVrdPB,If You Could Read My Mind,Sarah Geronimo,2011-05-13,0.549,0.49,3,-8.379,1,0.0296,0.851,0.00136,0.196,0.228,131.93,audio_features,3kF1lXEW5Pp3vV0CmVrdPB,spotify:track:3kF1lXEW5Pp3vV0CmVrdPB,https://api.spotify.com/v1/tracks/3kF1lXEW5Pp3vV0CmVrdPB,https://api.spotify.com/v1/audio-analysis/3kF1lXEW5Pp3vV0CmVrdPB,264320,4
95,02uvCtR7z44TvPxzaAdPP1,One Heart,2011-05-13,Sarah Geronimo,5fGcCAVVfN8bQhkO0gbpCZ,I Miss You,Sarah Geronimo,2011-05-13,0.453,0.469,2,-7.668,1,0.0271,0.556,0.000192,0.142,0.185,143.769,audio_features,5fGcCAVVfN8bQhkO0gbpCZ,spotify:track:5fGcCAVVfN8bQhkO0gbpCZ,https://api.spotify.com/v1/tracks/5fGcCAVVfN8bQhkO0gbpCZ,https://api.spotify.com/v1/audio-analysis/5fGcCAVVfN8bQhkO0gbpCZ,249093,4
96,02uvCtR7z44TvPxzaAdPP1,One Heart,2011-05-13,Sarah Geronimo,4R22oNFaDZSSxegR2wzYmC,Nag-Iisang Ikaw,Sarah Geronimo,2011-05-13,0.642,0.426,6,-7.96,1,0.026,0.748,0.0,0.222,0.324,117.941,audio_features,4R22oNFaDZSSxegR2wzYmC,spotify:track:4R22oNFaDZSSxegR2wzYmC,https://api.spotify.com/v1/tracks/4R22oNFaDZSSxegR2wzYmC,https://api.spotify.com/v1/audio-analysis/4R22oNFaDZSSxegR2wzYmC,253507,4
97,02uvCtR7z44TvPxzaAdPP1,One Heart,2011-05-13,Sarah Geronimo,4BaCULWIrlZiPNCod2J81P,One Heart,Sarah Geronimo,2011-05-13,0.637,0.418,2,-7.462,1,0.0294,0.789,0.0,0.279,0.434,120.009,audio_features,4BaCULWIrlZiPNCod2J81P,spotify:track:4BaCULWIrlZiPNCod2J81P,https://api.spotify.com/v1/tracks/4BaCULWIrlZiPNCod2J81P,https://api.spotify.com/v1/audio-analysis/4BaCULWIrlZiPNCod2J81P,235600,4
98,02uvCtR7z44TvPxzaAdPP1,One Heart,2011-05-13,Sarah Geronimo,1M2QKPKVqmfGENjTT7AJQB,Bata,Sarah Geronimo,2011-05-13,0.513,0.542,10,-9.474,1,0.0438,0.0471,0.0,0.0771,0.495,155.834,audio_features,1M2QKPKVqmfGENjTT7AJQB,spotify:track:1M2QKPKVqmfGENjTT7AJQB,https://api.spotify.com/v1/tracks/1M2QKPKVqmfGENjTT7AJQB,https://api.spotify.com/v1/audio-analysis/1M2QKPKVqmfGENjTT7AJQB,239480,4
99,02uvCtR7z44TvPxzaAdPP1,One Heart,2011-05-13,Sarah Geronimo,6oBh1jv2vAVmOrVLUYtfX5,More Than You'D Believe,Sarah Geronimo,2011-05-13,0.478,0.413,7,-6.772,1,0.0298,0.84,1.43e-06,0.0962,0.133,133.82,audio_features,6oBh1jv2vAVmOrVLUYtfX5,spotify:track:6oBh1jv2vAVmOrVLUYtfX5,https://api.spotify.com/v1/tracks/6oBh1jv2vAVmOrVLUYtfX5,https://api.spotify.com/v1/audio-analysis/6oBh1jv2vAVmOrVLUYtfX5,266253,4
100,02uvCtR7z44TvPxzaAdPP1,One Heart,2011-05-13,Sarah Geronimo,0Xu1no7KQqiko6boBaX7GV,Bakit Pa Ba?,Sarah Geronimo,2011-05-13,0.517,0.305,9,-8.196,1,0.0316,0.861,2.19e-06,0.167,0.18,118.035,audio_features,0Xu1no7KQqiko6boBaX7GV,spotify:track:0Xu1no7KQqiko6boBaX7GV,https://api.spotify.com/v1/tracks/0Xu1no7KQqiko6boBaX7GV,https://api.spotify.com/v1/audio-analysis/0Xu1no7KQqiko6boBaX7GV,284240,4
101,02uvCtR7z44TvPxzaAdPP1,One Heart,2011-05-13,Sarah Geronimo,6SJOHp6Axmmo53paAMyHpZ,Fallin',Sarah Geronimo,2011-05-13,0.626,0.371,1,-11.911,1,0.0317,0.831,0.00124,0.0843,0.195,123.994,audio_features,6SJOHp6Axmmo53paAMyHpZ,spotify:track:6SJOHp6Axmmo53paAMyHpZ,https://api.spotify.com/v1/tracks/6SJOHp6Axmmo53paAMyHpZ,https://api.spotify.com/v1/audio-analysis/6SJOHp6Axmmo53paAMyHpZ,241200,4
102,02uvCtR7z44TvPxzaAdPP1,One Heart,2011-05-13,Sarah Geronimo,1kzCpG6AOTCwM0kLjLuLaD,Handang Umibig Muli,Sarah Geronimo,2011-05-13,0.788,0.491,2,-9.36,0,0.0469,0.228,0.000362,0.605,0.763,126.015,audio_features,1kzCpG6AOTCwM0kLjLuLaD,spotify:track:1kzCpG6AOTCwM0kLjLuLaD,https://api.spotify.com/v1/tracks/1kzCpG6AOTCwM0kLjLuLaD,https://api.spotify.com/v1/audio-analysis/1kzCpG6AOTCwM0kLjLuLaD,199760,4
103,02uvCtR7z44TvPxzaAdPP1,One Heart,2011-05-13,Sarah Geronimo,3A5iMPgr04NuH9fTtFcoj1,Within,Sarah Geronimo,2011-05-13,0.443,0.396,10,-7.558,1,0.0394,0.774,0.0,0.311,0.228,121.669,audio_features,3A5iMPgr04NuH9fTtFcoj1,spotify:track:3A5iMPgr04NuH9fTtFcoj1,https://api.spotify.com/v1/tracks/3A5iMPgr04NuH9fTtFcoj1,https://api.spotify.com/v1/audio-analysis/3A5iMPgr04NuH9fTtFcoj1,255347,4
104,02uvCtR7z44TvPxzaAdPP1,One Heart,2011-05-13,Sarah Geronimo,3HMfPdOCFB9LCKDp4kmq4o,"Fallin' - From ""Catch Me...I'm In Love""",Sarah Geronimo,2011-05-13,0.702,0.333,2,-6.636,1,0.0306,0.88,0.0,0.0675,0.269,123.869,audio_features,3HMfPdOCFB9LCKDp4kmq4o,spotify:track:3HMfPdOCFB9LCKDp4kmq4o,https://api.spotify.com/v1/tracks/3HMfPdOCFB9LCKDp4kmq4o,https://api.spotify.com/v1/audio-analysis/3HMfPdOCFB9LCKDp4kmq4o,204973,4
105,4V6U0RuKAg9HCA3GnG8Jpu,Your Christmas Girl,2009-10-20,Sarah Geronimo,6kZSuit2hJiXNGHnU80Ljm,Your Christmas Girl,Sarah Geronimo,2009-10-20,0.347,0.453,10,-8.129,1,0.0276,0.322,0.0,0.0871,0.178,178.229,audio_features,6kZSuit2hJiXNGHnU80Ljm,spotify:track:6kZSuit2hJiXNGHnU80Ljm,https://api.spotify.com/v1/tracks/6kZSuit2hJiXNGHnU80Ljm,https://api.spotify.com/v1/audio-analysis/6kZSuit2hJiXNGHnU80Ljm,276093,4
106,4V6U0RuKAg9HCA3GnG8Jpu,Your Christmas Girl,2009-10-20,Sarah Geronimo,1THIjrB3qc9fX3Yqs98wX1,Sana Ngayong Pasko,Sarah Geronimo,2009-10-20,0.516,0.443,7,-7.178,1,0.0271,0.693,2.44e-06,0.102,0.181,131.744,audio_features,1THIjrB3qc9fX3Yqs98wX1,spotify:track:1THIjrB3qc9fX3Yqs98wX1,https://api.spotify.com/v1/tracks/1THIjrB3qc9fX3Yqs98wX1,https://api.spotify.com/v1/audio-analysis/1THIjrB3qc9fX3Yqs98wX1,237493,4
107,4V6U0RuKAg9HCA3GnG8Jpu,Your Christmas Girl,2009-10-20,Sarah Geronimo,7DAOG9kVc8R2h5HDuDCYIg,Little Christmas Tree,Sarah Geronimo,2009-10-20,0.484,0.735,3,-6.178,1,0.0295,0.343,0.0,0.141,0.375,168.027,audio_features,7DAOG9kVc8R2h5HDuDCYIg,spotify:track:7DAOG9kVc8R2h5HDuDCYIg,https://api.spotify.com/v1/tracks/7DAOG9kVc8R2h5HDuDCYIg,https://api.spotify.com/v1/audio-analysis/7DAOG9kVc8R2h5HDuDCYIg,221200,4
108,4V6U0RuKAg9HCA3GnG8Jpu,Your Christmas Girl,2009-10-20,Sarah Geronimo,4xEJU9VIk5B7oIv54VcHbM,You'Re All I Want For Christmas,Sarah Geronimo,2009-10-20,0.397,0.414,1,-8.382,1,0.0261,0.795,0.0,0.125,0.354,88.98,audio_features,4xEJU9VIk5B7oIv54VcHbM,spotify:track:4xEJU9VIk5B7oIv54VcHbM,https://api.spotify.com/v1/tracks/4xEJU9VIk5B7oIv54VcHbM,https://api.spotify.com/v1/audio-analysis/4xEJU9VIk5B7oIv54VcHbM,195453,4
109,4V6U0RuKAg9HCA3GnG8Jpu,Your Christmas Girl,2009-10-20,Sarah Geronimo,3tpRUmnXr7tOqdY0aPJUDz,White Christmas,Sarah Geronimo,2009-10-20,0.54,0.708,10,-6.225,1,0.0302,0.328,0.0,0.133,0.658,121.971,audio_features,3tpRUmnXr7tOqdY0aPJUDz,spotify:track:3tpRUmnXr7tOqdY0aPJUDz,https://api.spotify.com/v1/tracks/3tpRUmnXr7tOqdY0aPJUDz,https://api.spotify.com/v1/audio-analysis/3tpRUmnXr7tOqdY0aPJUDz,175947,4
110,4V6U0RuKAg9HCA3GnG8Jpu,Your Christmas Girl,2009-10-20,Sarah Geronimo,2LaHGdOJO8zc9rYMkkB4qn,A Perfect Christmas,Sarah Geronimo,2009-10-20,0.576,0.577,5,-7.564,1,0.0262,0.342,0.0,0.0731,0.297,87.517,audio_features,2LaHGdOJO8zc9rYMkkB4qn,spotify:track:2LaHGdOJO8zc9rYMkkB4qn,https://api.spotify.com/v1/tracks/2LaHGdOJO8zc9rYMkkB4qn,https://api.spotify.com/v1/audio-analysis/2LaHGdOJO8zc9rYMkkB4qn,254293,4
111,4V6U0RuKAg9HCA3GnG8Jpu,Your Christmas Girl,2009-10-20,Sarah Geronimo,47CODQYpPtkuS9l5CD5I0G,I'Ll Be Home For Christmas,Sarah Geronimo,2009-10-20,0.399,0.298,5,-9.872,1,0.028,0.897,1.88e-06,0.101,0.299,88.891,audio_features,47CODQYpPtkuS9l5CD5I0G,spotify:track:47CODQYpPtkuS9l5CD5I0G,https://api.spotify.com/v1/tracks/47CODQYpPtkuS9l5CD5I0G,https://api.spotify.com/v1/audio-analysis/47CODQYpPtkuS9l5CD5I0G,240320,4
112,4V6U0RuKAg9HCA3GnG8Jpu,Your Christmas Girl,2009-10-20,Sarah Geronimo,6QuYk63UpXzLvojPio3NZa,Miss Kita Kung Christmas,Sarah Geronimo,2009-10-20,0.531,0.496,5,-8.246,1,0.0244,0.6,0.0,0.0987,0.235,78.968,audio_features,6QuYk63UpXzLvojPio3NZa,spotify:track:6QuYk63UpXzLvojPio3NZa,https://api.spotify.com/v1/tracks/6QuYk63UpXzLvojPio3NZa,https://api.spotify.com/v1/audio-analysis/6QuYk63UpXzLvojPio3NZa,257773,4
113,4V6U0RuKAg9HCA3GnG8Jpu,Your Christmas Girl,2009-10-20,Sarah Geronimo,04nh96fjXi5O1uV9aMsElH,Christmas Wish,Sarah Geronimo,2009-10-20,0.529,0.498,10,-7.513,1,0.0236,0.684,0.0,0.0669,0.151,94.96,audio_features,04nh96fjXi5O1uV9aMsElH,spotify:track:04nh96fjXi5O1uV9aMsElH,https://api.spotify.com/v1/tracks/04nh96fjXi5O1uV9aMsElH,https://api.spotify.com/v1/audio-analysis/04nh96fjXi5O1uV9aMsElH,237173,4
114,4V6U0RuKAg9HCA3GnG8Jpu,Your Christmas Girl,2009-10-20,Sarah Geronimo,45R6CMhBIvbpbNRfXI4paI,Gift Of Love,Sarah Geronimo,2009-10-20,0.537,0.54,5,-8.096,1,0.0289,0.464,0.0,0.326,0.353,135.687,audio_features,45R6CMhBIvbpbNRfXI4paI,spotify:track:45R6CMhBIvbpbNRfXI4paI,https://api.spotify.com/v1/tracks/45R6CMhBIvbpbNRfXI4paI,https://api.spotify.com/v1/audio-analysis/45R6CMhBIvbpbNRfXI4paI,231440,4
115,5xrEZPCxBxzdgVSVvG89e3,OPM,2008-12-22,Sarah Geronimo,0moCF0a9XsQ8G7YyZyriTL,"Ngayon, Bukas At Kailanman - Theme Song From ""Baler""",Sarah Geronimo,2008-12-22,0.178,0.322,10,-6.852,1,0.0318,0.897,1.53e-05,0.096,0.0699,75.464,audio_features,0moCF0a9XsQ8G7YyZyriTL,spotify:track:0moCF0a9XsQ8G7YyZyriTL,https://api.spotify.com/v1/tracks/0moCF0a9XsQ8G7YyZyriTL,https://api.spotify.com/v1/audio-analysis/0moCF0a9XsQ8G7YyZyriTL,266573,1
116,5xrEZPCxBxzdgVSVvG89e3,OPM,2008-12-22,Sarah Geronimo,7LAGbAwR4vpQCe3Ryth8ku,"Ikaw Ang Aking Pangarap - Theme Song From ""Lobo""",Sarah Geronimo,2008-12-22,0.254,0.257,3,-7.638,1,0.0354,0.84,1.04e-05,0.163,0.14,75.104,audio_features,7LAGbAwR4vpQCe3Ryth8ku,spotify:track:7LAGbAwR4vpQCe3Ryth8ku,https://api.spotify.com/v1/tracks/7LAGbAwR4vpQCe3Ryth8ku,https://api.spotify.com/v1/audio-analysis/7LAGbAwR4vpQCe3Ryth8ku,280507,4
117,5xrEZPCxBxzdgVSVvG89e3,OPM,2008-12-22,Sarah Geronimo,007kWGEvI5cGCATloqpNAI,Kailangan Kita,Sarah Geronimo,2008-12-22,0.318,0.238,5,-6.119,1,0.031,0.914,1.45e-05,0.108,0.28,137.583,audio_features,007kWGEvI5cGCATloqpNAI,spotify:track:007kWGEvI5cGCATloqpNAI,https://api.spotify.com/v1/tracks/007kWGEvI5cGCATloqpNAI,https://api.spotify.com/v1/audio-analysis/007kWGEvI5cGCATloqpNAI,276560,4
118,5xrEZPCxBxzdgVSVvG89e3,OPM,2008-12-22,Sarah Geronimo,3udih0bTqto9zDP72himRM,Kung Ako Na Lang Sana,Sarah Geronimo,2008-12-22,0.704,0.425,2,-6.574,1,0.028,0.707,0.0,0.0797,0.284,125.92,audio_features,3udih0bTqto9zDP72himRM,spotify:track:3udih0bTqto9zDP72himRM,https://api.spotify.com/v1/tracks/3udih0bTqto9zDP72himRM,https://api.spotify.com/v1/audio-analysis/3udih0bTqto9zDP72himRM,248467,4
119,5xrEZPCxBxzdgVSVvG89e3,OPM,2008-12-22,Sarah Geronimo,33h9X28rTtLC1Ph8Y6dFP5,Minsan,Sarah Geronimo,2008-12-22,0.45,0.25,9,-12.452,0,0.028,0.857,0.000105,0.103,0.172,82.958,audio_features,33h9X28rTtLC1Ph8Y6dFP5,spotify:track:33h9X28rTtLC1Ph8Y6dFP5,https://api.spotify.com/v1/tracks/33h9X28rTtLC1Ph8Y6dFP5,https://api.spotify.com/v1/audio-analysis/33h9X28rTtLC1Ph8Y6dFP5,242000,4
120,5xrEZPCxBxzdgVSVvG89e3,OPM,2008-12-22,Sarah Geronimo,4c3X2ZwRdeu1pw2g0ZTHHw,Ikaw,Sarah Geronimo,2008-12-22,0.637,0.52,0,-8.621,1,0.0273,0.0164,0.0,0.106,0.399,107.967,audio_features,4c3X2ZwRdeu1pw2g0ZTHHw,spotify:track:4c3X2ZwRdeu1pw2g0ZTHHw,https://api.spotify.com/v1/tracks/4c3X2ZwRdeu1pw2g0ZTHHw,https://api.spotify.com/v1/audio-analysis/4c3X2ZwRdeu1pw2g0ZTHHw,296453,4
121,5xrEZPCxBxzdgVSVvG89e3,OPM,2008-12-22,Sarah Geronimo,7JPJQpuaU330JnT54GMmro,Sa Iyo,Sarah Geronimo,2008-12-22,0.649,0.687,2,-7.443,1,0.0333,0.019,0.0,0.136,0.38,113.965,audio_features,7JPJQpuaU330JnT54GMmro,spotify:track:7JPJQpuaU330JnT54GMmro,https://api.spotify.com/v1/tracks/7JPJQpuaU330JnT54GMmro,https://api.spotify.com/v1/audio-analysis/7JPJQpuaU330JnT54GMmro,217440,4
122,5xrEZPCxBxzdgVSVvG89e3,OPM,2008-12-22,Sarah Geronimo,0R2ir9ak0Ghi58QLs54RDa,Pers Lab,Sarah Geronimo,2008-12-22,0.475,0.141,5,-13.411,1,0.0335,0.946,2.86e-06,0.122,0.196,147.676,audio_features,0R2ir9ak0Ghi58QLs54RDa,spotify:track:0R2ir9ak0Ghi58QLs54RDa,https://api.spotify.com/v1/tracks/0R2ir9ak0Ghi58QLs54RDa,https://api.spotify.com/v1/audio-analysis/0R2ir9ak0Ghi58QLs54RDa,161853,4
123,5xrEZPCxBxzdgVSVvG89e3,OPM,2008-12-22,Sarah Geronimo,4w3olFOoUzIzq5dvDEMblm,Miss,Sarah Geronimo,2008-12-22,0.643,0.838,0,-4.607,1,0.0459,0.309,0.0,0.146,0.419,126.111,audio_features,4w3olFOoUzIzq5dvDEMblm,spotify:track:4w3olFOoUzIzq5dvDEMblm,https://api.spotify.com/v1/tracks/4w3olFOoUzIzq5dvDEMblm,https://api.spotify.com/v1/audio-analysis/4w3olFOoUzIzq5dvDEMblm,221947,4
124,5xrEZPCxBxzdgVSVvG89e3,OPM,2008-12-22,Sarah Geronimo,3KCOinitxRC10B0ScUmgLN,Lumingon Ka Lang,Sarah Geronimo,2008-12-22,0.733,0.931,7,-5.508,0,0.0367,0.0743,1.53e-06,0.142,0.959,126.858,audio_features,3KCOinitxRC10B0ScUmgLN,spotify:track:3KCOinitxRC10B0ScUmgLN,https://api.spotify.com/v1/tracks/3KCOinitxRC10B0ScUmgLN,https://api.spotify.com/v1/audio-analysis/3KCOinitxRC10B0ScUmgLN,225067,4
125,5xrEZPCxBxzdgVSVvG89e3,OPM,2008-12-22,Sarah Geronimo,5RNhSleYzfJi9VKoDRblde,Kahit Na,Sarah Geronimo,2008-12-22,0.517,0.462,10,-5.89,1,0.0284,0.793,6.87e-06,0.105,0.104,123.878,audio_features,5RNhSleYzfJi9VKoDRblde,spotify:track:5RNhSleYzfJi9VKoDRblde,https://api.spotify.com/v1/tracks/5RNhSleYzfJi9VKoDRblde,https://api.spotify.com/v1/audio-analysis/5RNhSleYzfJi9VKoDRblde,239640,4
126,5xrEZPCxBxzdgVSVvG89e3,OPM,2008-12-22,Sarah Geronimo,0JLxvJ9vxHtfWEXIbhCVAY,Pangarap Na Bituin,Sarah Geronimo,2008-12-22,0.253,0.212,9,-10.862,1,0.0344,0.85,6.22e-06,0.134,0.143,87.041,audio_features,0JLxvJ9vxHtfWEXIbhCVAY,spotify:track:0JLxvJ9vxHtfWEXIbhCVAY,https://api.spotify.com/v1/tracks/0JLxvJ9vxHtfWEXIbhCVAY,https://api.spotify.com/v1/audio-analysis/0JLxvJ9vxHtfWEXIbhCVAY,230413,5
127,5xrEZPCxBxzdgVSVvG89e3,OPM,2008-12-22,Sarah Geronimo,5msPGoMrcoUovJsw2lNP0D,Ibulong Sa Hangin,Sarah Geronimo,2008-12-22,0.362,0.216,4,-7.428,1,0.0324,0.89,0.0,0.149,0.118,96.59,audio_features,5msPGoMrcoUovJsw2lNP0D,spotify:track:5msPGoMrcoUovJsw2lNP0D,https://api.spotify.com/v1/tracks/5msPGoMrcoUovJsw2lNP0D,https://api.spotify.com/v1/audio-analysis/5msPGoMrcoUovJsw2lNP0D,255213,3
128,5xrEZPCxBxzdgVSVvG89e3,OPM,2008-12-22,Sarah Geronimo,3tdIE8wCCmneCvIez68Sxi,Hanggang Kailan,Sarah Geronimo,2008-12-22,0.311,0.284,3,-7.87,1,0.0274,0.919,2.78e-06,0.2,0.141,102.739,audio_features,3tdIE8wCCmneCvIez68Sxi,spotify:track:3tdIE8wCCmneCvIez68Sxi,https://api.spotify.com/v1/tracks/3tdIE8wCCmneCvIez68Sxi,https://api.spotify.com/v1/audio-analysis/3tdIE8wCCmneCvIez68Sxi,255667,4
129,5xrEZPCxBxzdgVSVvG89e3,OPM,2008-12-22,Sarah Geronimo,59PdA9JPCf6QF2N1QQhU9t,Pangarap ko Ang Ibigin Ka,Sarah Geronimo,2008-12-22,0.29,0.289,0,-8.191,1,0.0324,0.863,1.05e-06,0.228,0.239,131.847,audio_features,59PdA9JPCf6QF2N1QQhU9t,spotify:track:59PdA9JPCf6QF2N1QQhU9t,https://api.spotify.com/v1/tracks/59PdA9JPCf6QF2N1QQhU9t,https://api.spotify.com/v1/audio-analysis/59PdA9JPCf6QF2N1QQhU9t,285907,4
130,5xrEZPCxBxzdgVSVvG89e3,OPM,2008-12-22,Sarah Geronimo,4u9Fo1O7PZLRWXa8VQTDUO,Bituing Walang Ningning,Sarah Geronimo,2008-12-22,0.353,0.359,0,-7.305,1,0.0294,0.812,0.0,0.127,0.139,142.203,audio_features,4u9Fo1O7PZLRWXa8VQTDUO,spotify:track:4u9Fo1O7PZLRWXa8VQTDUO,https://api.spotify.com/v1/tracks/4u9Fo1O7PZLRWXa8VQTDUO,https://api.spotify.com/v1/audio-analysis/4u9Fo1O7PZLRWXa8VQTDUO,296213,4
131,5xrEZPCxBxzdgVSVvG89e3,OPM,2008-12-22,Sarah Geronimo,2IxM2dhWw2LsiN0Wrt84RE,Narito,Sarah Geronimo,2008-12-22,0.644,0.426,7,-7.648,1,0.027,0.703,0.0128,0.114,0.349,119.919,audio_features,2IxM2dhWw2LsiN0Wrt84RE,spotify:track:2IxM2dhWw2LsiN0Wrt84RE,https://api.spotify.com/v1/tracks/2IxM2dhWw2LsiN0Wrt84RE,https://api.spotify.com/v1/audio-analysis/2IxM2dhWw2LsiN0Wrt84RE,216920,4
132,5xrEZPCxBxzdgVSVvG89e3,OPM,2008-12-22,Sarah Geronimo,6TYNYyt0SmpauZkY00ilpb,Paano Kita Mapasasalamatan,Sarah Geronimo,2008-12-22,0.362,0.22,11,-8.362,1,0.0337,0.921,1.9e-05,0.102,0.106,116.136,audio_features,6TYNYyt0SmpauZkY00ilpb,spotify:track:6TYNYyt0SmpauZkY00ilpb,https://api.spotify.com/v1/tracks/6TYNYyt0SmpauZkY00ilpb,https://api.spotify.com/v1/audio-analysis/6TYNYyt0SmpauZkY00ilpb,254333,3
133,16EnRzlx3k0Uw4MmTqpFHu,Just Me Repackaged,2008-09-09,Sarah Geronimo,05ucYZjHOygxsDvkoThkqG,You Changed My Life In A Moment,Sarah Geronimo,2008-09-09,0.333,0.65,1,-5.193,1,0.0306,0.759,0.0,0.251,0.341,160.9,audio_features,05ucYZjHOygxsDvkoThkqG,spotify:track:05ucYZjHOygxsDvkoThkqG,https://api.spotify.com/v1/tracks/05ucYZjHOygxsDvkoThkqG,https://api.spotify.com/v1/audio-analysis/05ucYZjHOygxsDvkoThkqG,211307,4
134,16EnRzlx3k0Uw4MmTqpFHu,Just Me Repackaged,2008-09-09,Sarah Geronimo,1UkSeK3GWY6xhuAOlG1n0N,I'Ll Be There,Sarah Geronimo,2008-09-09,0.642,0.848,1,-4.586,1,0.0277,0.0285,0.0,0.347,0.867,98.995,audio_features,1UkSeK3GWY6xhuAOlG1n0N,spotify:track:1UkSeK3GWY6xhuAOlG1n0N,https://api.spotify.com/v1/tracks/1UkSeK3GWY6xhuAOlG1n0N,https://api.spotify.com/v1/audio-analysis/1UkSeK3GWY6xhuAOlG1n0N,232267,4
